model,draw,module,approving,veto_total,predicted_harmful,favorable_uncertainty_fail,neutral,invalid,near_zero_upper_abs_le_1e_10,both_means_negative,ce_negative_kl_nonnegative,ce_nonnegative_kl_negative,both_nonnegative,both_pass,only_ce_pass,only_kl_pass,neither_pass
llama8b,draw2,model.layers.11.mlp.gate_proj,ce,86,0,86,0,0,0,21650,7382,7144,21168,7,86,58,57193
llama8b,draw2,model.layers.11.mlp.gate_proj,kl,58,0,58,0,0,0,21650,7382,7144,21168,7,86,58,57193
llama8b,draw3,model.layers.11.mlp.gate_proj,ce,52,1,51,0,0,0,22599,6034,6180,22531,3,52,16,57273
llama8b,draw3,model.layers.11.mlp.gate_proj,kl,16,0,16,0,0,0,22599,6034,6180,22531,3,52,16,57273
llama8b,draw4,model.layers.11.mlp.gate_proj,ce,60,0,60,0,0,0,22729,6279,6262,22074,7,60,44,57233
llama8b,draw4,model.layers.11.mlp.gate_proj,kl,44,1,43,0,0,0,22729,6279,6262,22074,7,60,44,57233
llama8b,seed0,model.layers.11.mlp.up_proj,ce,90,7,83,0,0,0,21172,7805,7832,20535,20,90,130,57104
llama8b,seed0,model.layers.11.mlp.up_proj,kl,130,5,125,0,0,0,21172,7805,7832,20535,20,90,130,57104
llama8b,draw1,model.layers.11.mlp.up_proj,ce,66,0,66,0,0,0,23701,5444,5311,22888,41,66,91,57146
llama8b,draw1,model.layers.11.mlp.up_proj,kl,91,0,91,0,0,0,23701,5444,5311,22888,41,66,91,57146
llama8b,draw2,model.layers.11.mlp.up_proj,ce,105,1,104,0,0,0,21538,7400,7389,21017,16,105,116,57107
llama8b,draw2,model.layers.11.mlp.up_proj,kl,116,1,115,0,0,0,21538,7400,7389,21017,16,105,116,57107
llama8b,draw3,model.layers.11.mlp.up_proj,ce,73,0,73,0,0,0,22789,5931,5873,22751,11,73,41,57219
llama8b,draw3,model.layers.11.mlp.up_proj,kl,41,0,41,0,0,0,22789,5931,5873,22751,11,73,41,57219
llama8b,draw4,model.layers.11.mlp.up_proj,ce,81,1,80,0,0,0,22586,6450,6497,21811,11,81,76,57176
llama8b,draw4,model.layers.11.mlp.up_proj,kl,76,1,75,0,0,0,22586,6450,6497,21811,11,81,76,57176
llama8b,seed0,model.layers.11.self_attn.k_proj,ce,5,0,5,0,0,0,1512,578,578,1428,1,5,9,4081
llama8b,seed0,model.layers.11.self_attn.k_proj,kl,9,1,8,0,0,0,1512,578,578,1428,1,5,9,4081
llama8b,draw1,model.layers.11.self_attn.k_proj,ce,5,2,3,0,0,0,1642,408,408,1638,0,5,2,4089
llama8b,draw1,model.layers.11.self_attn.k_proj,kl,2,0,2,0,0,0,1642,408,408,1638,0,5,2,4089
llama8b,draw2,model.layers.11.self_attn.k_proj,ce,8,0,8,0,0,0,1522,561,571,1442,0,8,1,4087
llama8b,draw2,model.layers.11.self_attn.k_proj,kl,1,0,1,0,0,0,1522,561,571,1442,0,8,1,4087
llama8b,draw3,model.layers.11.self_attn.k_proj,ce,2,1,1,0,0,0,1638,431,465,1562,1,2,1,4092
llama8b,draw3,model.layers.11.self_attn.k_proj,kl,1,0,1,0,0,0,1638,431,465,1562,1,2,1,4092
llama8b,draw4,model.layers.11.self_attn.k_proj,ce,8,0,8,0,0,0,1632,448,456,1560,2,8,5,4081
llama8b,draw4,model.layers.11.self_attn.k_proj,kl,5,0,5,0,0,0,1632,448,456,1560,2,8,5,4081
llama8b,seed0,model.layers.11.self_attn.o_proj,ce,35,0,35,0,0,0,6141,2206,2220,5817,12,35,90,16247
llama8b,seed0,model.layers.11.self_attn.o_proj,kl,90,3,87,0,0,0,6141,2206,2220,5817,12,35,90,16247
llama8b,draw1,model.layers.11.self_attn.o_proj,ce,32,0,32,0,0,0,6826,1540,1598,6420,13,32,51,16288
llama8b,draw1,model.layers.11.self_attn.o_proj,kl,51,0,51,0,0,0,6826,1540,1598,6420,13,32,51,16288
llama8b,draw2,model.layers.11.self_attn.o_proj,ce,37,0,37,0,0,0,6326,2076,2156,5826,10,37,42,16295
llama8b,draw2,model.layers.11.self_attn.o_proj,kl,42,0,42,0,0,0,6326,2076,2156,5826,10,37,42,16295
llama8b,draw3,model.layers.11.self_attn.o_proj,ce,33,0,33,0,0,0,6704,1741,1678,6261,6,33,14,16331
llama8b,draw3,model.layers.11.self_attn.o_proj,kl,14,0,14,0,0,0,6704,1741,1678,6261,6,33,14,16331
llama8b,draw4,model.layers.11.self_attn.o_proj,ce,46,0,46,0,0,0,6585,1782,1729,6288,19,46,54,16265
llama8b,draw4,model.layers.11.self_attn.o_proj,kl,54,0,54,0,0,0,6585,1782,1729,6288,19,46,54,16265
llama8b,seed0,model.layers.11.self_attn.q_proj,ce,26,1,25,0,0,0,5866,2322,2414,5782,2,26,44,16312
llama8b,seed0,model.layers.11.self_attn.q_proj,kl,44,1,43,0,0,0,5866,2322,2414,5782,2,26,44,16312
llama8b,draw1,model.layers.11.self_attn.q_proj,ce,21,1,20,0,0,0,6668,1612,1630,6474,4,21,27,16332
llama8b,draw1,model.layers.11.self_attn.q_proj,kl,27,0,27,0,0,0,6668,1612,1630,6474,4,21,27,16332
llama8b,draw2,model.layers.11.self_attn.q_proj,ce,19,0,19,0,0,0,6000,2303,2312,5769,5,19,48,16312
llama8b,draw2,model.layers.11.self_attn.q_proj,kl,48,2,46,0,0,0,6000,2303,2312,5769,5,19,48,16312
llama8b,draw3,model.layers.11.self_attn.q_proj,ce,21,1,20,0,0,0,6480,1908,1883,6113,3,21,27,16333
llama8b,draw3,model.layers.11.self_attn.q_proj,kl,27,0,27,0,0,0,6480,1908,1883,6113,3,21,27,16333
llama8b,draw4,model.layers.11.self_attn.q_proj,ce,37,0,37,0,0,0,6406,1802,1915,6261,11,37,28,16308
llama8b,draw4,model.layers.11.self_attn.q_proj,kl,28,0,28,0,0,0,6406,1802,1915,6261,11,37,28,16308
llama8b,seed0,model.layers.11.self_attn.v_proj,ce,2,0,2,0,0,0,1518,582,540,1456,0,2,17,4077
llama8b,seed0,model.layers.11.self_attn.v_proj,kl,17,2,15,0,0,0,1518,582,540,1456,0,2,17,4077
llama8b,draw1,model.layers.11.self_attn.v_proj,ce,4,0,4,0,0,0,1658,419,444,1575,4,4,7,4081
llama8b,draw1,model.layers.11.self_attn.v_proj,kl,7,0,7,0,0,0,1658,419,444,1575,4,4,7,4081
llama8b,draw2,model.layers.11.self_attn.v_proj,ce,4,0,4,0,0,0,1504,584,572,1436,1,4,16,4075
llama8b,draw2,model.layers.11.self_attn.v_proj,kl,16,0,16,0,0,0,1504,584,572,1436,1,4,16,4075
llama8b,draw3,model.layers.11.self_attn.v_proj,ce,9,0,9,0,0,0,1607,470,481,1538,2,9,9,4076
llama8b,draw3,model.layers.11.self_attn.v_proj,kl,9,0,9,0,0,0,1607,470,481,1538,2,9,9,4076
llama8b,draw4,model.layers.11.self_attn.v_proj,ce,10,0,10,0,0,0,1641,440,463,1552,3,10,4,4079
llama8b,draw4,model.layers.11.self_attn.v_proj,kl,4,0,4,0,0,0,1641,440,463,1552,3,10,4,4079
llama8b,seed0,model.layers.12.mlp.down_proj,ce,76,3,73,0,0,0,21347,7693,7777,20527,5,76,101,57162
llama8b,seed0,model.layers.12.mlp.down_proj,kl,101,1,100,0,0,0,21347,7693,7777,20527,5,76,101,57162
llama8b,draw1,model.layers.12.mlp.down_proj,ce,63,0,63,0,0,0,23574,5228,5334,23208,17,63,59,57205
llama8b,draw1,model.layers.12.mlp.down_proj,kl,59,0,59,0,0,0,23574,5228,5334,23208,17,63,59,57205
llama8b,draw2,model.layers.12.mlp.down_proj,ce,78,0,78,0,0,0,22088,6965,7139,21152,25,78,75,57166
llama8b,draw2,model.layers.12.mlp.down_proj,kl,75,0,75,0,0,0,22088,6965,7139,21152,25,78,75,57166
llama8b,draw3,model.layers.12.mlp.down_proj,ce,65,0,65,0,0,0,23343,5509,5787,22705,4,65,33,57242
llama8b,draw3,model.layers.12.mlp.down_proj,kl,33,1,32,0,0,0,23343,5509,5787,22705,4,65,33,57242
llama8b,draw4,model.layers.12.mlp.down_proj,ce,73,1,72,0,0,0,22763,5993,6253,22335,15,73,58,57198
llama8b,draw4,model.layers.12.mlp.down_proj,kl,58,0,58,0,0,0,22763,5993,6253,22335,15,73,58,57198
llama8b,seed0,model.layers.12.mlp.gate_proj,ce,78,6,72,0,0,0,21085,7706,7776,20777,5,78,62,57199
llama8b,seed0,model.layers.12.mlp.gate_proj,kl,62,1,61,0,0,0,21085,7706,7776,20777,5,78,62,57199
llama8b,draw1,model.layers.12.mlp.gate_proj,ce,47,0,47,0,0,0,23612,5295,5479,22958,11,47,36,57250
llama8b,draw1,model.layers.12.mlp.gate_proj,kl,36,0,36,0,0,0,23612,5295,5479,22958,11,47,36,57250
llama8b,draw2,model.layers.12.mlp.gate_proj,ce,103,2,101,0,0,0,21944,7140,7197,21063,12,103,67,57162
llama8b,draw2,model.layers.12.mlp.gate_proj,kl,67,0,67,0,0,0,21944,7140,7197,21063,12,103,67,57162
llama8b,draw3,model.layers.12.mlp.gate_proj,ce,52,0,52,0,0,0,23205,5709,5752,22678,5,52,16,57271
llama8b,draw3,model.layers.12.mlp.gate_proj,kl,16,0,16,0,0,0,23205,5709,5752,22678,5,52,16,57271
llama8b,draw4,model.layers.12.mlp.gate_proj,ce,52,0,52,0,0,0,22384,6337,6318,22305,7,52,49,57236
llama8b,draw4,model.layers.12.mlp.gate_proj,kl,49,0,49,0,0,0,22384,6337,6318,22305,7,52,49,57236
llama8b,seed0,model.layers.12.mlp.up_proj,ce,93,8,85,0,0,0,21106,7818,7899,20521,19,93,125,57107
llama8b,seed0,model.layers.12.mlp.up_proj,kl,125,3,122,0,0,0,21106,7818,7899,20521,19,93,125,57107
llama8b,draw1,model.layers.12.mlp.up_proj,ce,74,0,74,0,0,0,23568,5282,5359,23135,31,74,77,57162
llama8b,draw1,model.layers.12.mlp.up_proj,kl,77,1,76,0,0,0,23568,5282,5359,23135,31,74,77,57162
llama8b,draw2,model.layers.12.mlp.up_proj,ce,91,1,90,0,0,0,21880,7078,7309,21077,33,91,106,57114
llama8b,draw2,model.layers.12.mlp.up_proj,kl,106,1,105,0,0,0,21880,7078,7309,21077,33,91,106,57114
llama8b,draw3,model.layers.12.mlp.up_proj,ce,58,0,58,0,0,0,23377,5691,5730,22546,17,58,40,57229
llama8b,draw3,model.layers.12.mlp.up_proj,kl,40,0,40,0,0,0,23377,5691,5730,22546,17,58,40,57229
llama8b,draw4,model.layers.12.mlp.up_proj,ce,72,0,72,0,0,0,22641,6291,6449,21963,18,72,82,57172
llama8b,draw4,model.layers.12.mlp.up_proj,kl,82,2,80,0,0,0,22641,6291,6449,21963,18,72,82,57172
llama8b,seed0,model.layers.12.self_attn.k_proj,ce,8,0,8,0,0,0,1506,542,520,1528,12,8,20,4056
llama8b,seed0,model.layers.12.self_attn.k_proj,kl,20,0,20,0,0,0,1506,542,520,1528,12,8,20,4056
llama8b,draw1,model.layers.12.self_attn.k_proj,ce,9,0,9,0,0,0,1754,347,382,1613,10,9,8,4069
llama8b,draw1,model.layers.12.self_attn.k_proj,kl,8,0,8,0,0,0,1754,347,382,1613,10,9,8,4069
llama8b,draw2,model.layers.12.self_attn.k_proj,ce,10,0,10,0,0,0,1529,532,523,1512,12,10,10,4064
llama8b,draw2,model.layers.12.self_attn.k_proj,kl,10,1,9,0,0,0,1529,532,523,1512,12,10,10,4064
llama8b,draw3,model.layers.12.self_attn.k_proj,ce,7,1,6,0,0,0,1637,431,433,1595,0,7,4,4085
llama8b,draw3,model.layers.12.self_attn.k_proj,kl,4,0,4,0,0,0,1637,431,433,1595,0,7,4,4085
llama8b,draw4,model.layers.12.self_attn.k_proj,ce,5,0,5,0,0,0,1663,466,450,1517,6,5,15,4070
llama8b,draw4,model.layers.12.self_attn.k_proj,kl,15,0,15,0,0,0,1663,466,450,1517,6,5,15,4070
llama8b,seed0,model.layers.12.self_attn.o_proj,ce,32,0,32,0,0,0,6126,2175,2276,5807,8,32,61,16283
llama8b,seed0,model.layers.12.self_attn.o_proj,kl,61,2,59,0,0,0,6126,2175,2276,5807,8,32,61,16283
llama8b,draw1,model.layers.12.self_attn.o_proj,ce,29,0,29,0,0,0,6694,1531,1707,6452,16,29,28,16311
llama8b,draw1,model.layers.12.self_attn.o_proj,kl,28,0,28,0,0,0,6694,1531,1707,6452,16,29,28,16311
llama8b,draw2,model.layers.12.self_attn.o_proj,ce,45,0,45,0,0,0,6285,2052,2135,5912,7,45,49,16283
llama8b,draw2,model.layers.12.self_attn.o_proj,kl,49,1,48,0,0,0,6285,2052,2135,5912,7,45,49,16283
llama8b,draw3,model.layers.12.self_attn.o_proj,ce,27,1,26,0,0,0,6675,1572,1692,6445,2,27,17,16338
llama8b,draw3,model.layers.12.self_attn.o_proj,kl,17,0,17,0,0,0,6675,1572,1692,6445,2,27,17,16338
llama8b,draw4,model.layers.12.self_attn.o_proj,ce,34,0,34,0,0,0,6591,1797,1795,6201,3,34,28,16319
llama8b,draw4,model.layers.12.self_attn.o_proj,kl,28,0,28,0,0,0,6591,1797,1795,6201,3,34,28,16319
llama8b,seed0,model.layers.12.self_attn.q_proj,ce,21,0,21,0,0,0,6045,2186,2221,5932,6,21,47,16310
llama8b,seed0,model.layers.12.self_attn.q_proj,kl,47,1,46,0,0,0,6045,2186,2221,5932,6,21,47,16310
llama8b,draw1,model.layers.12.self_attn.q_proj,ce,22,0,22,0,0,0,6802,1498,1446,6638,10,22,34,16318
llama8b,draw1,model.layers.12.self_attn.q_proj,kl,34,0,34,0,0,0,6802,1498,1446,6638,10,22,34,16318
llama8b,draw2,model.layers.12.self_attn.q_proj,ce,35,1,34,0,0,0,6053,2005,2188,6138,19,35,33,16297
llama8b,draw2,model.layers.12.self_attn.q_proj,kl,33,0,33,0,0,0,6053,2005,2188,6138,19,35,33,16297
llama8b,draw3,model.layers.12.self_attn.q_proj,ce,16,0,16,0,0,0,6691,1688,1624,6381,2,16,7,16359
llama8b,draw3,model.layers.12.self_attn.q_proj,kl,7,0,7,0,0,0,6691,1688,1624,6381,2,16,7,16359
llama8b,draw4,model.layers.12.self_attn.q_proj,ce,34,0,34,0,0,0,6357,1869,1877,6281,8,34,28,16314
llama8b,draw4,model.layers.12.self_attn.q_proj,kl,28,0,28,0,0,0,6357,1869,1877,6281,8,34,28,16314
llama8b,seed0,model.layers.12.self_attn.v_proj,ce,5,0,5,0,0,0,1531,540,536,1489,7,5,42,4042
llama8b,seed0,model.layers.12.self_attn.v_proj,kl,42,0,42,0,0,0,1531,540,536,1489,7,5,42,4042
llama8b,draw1,model.layers.12.self_attn.v_proj,ce,7,0,7,0,0,0,1686,394,439,1577,4,7,24,4061
llama8b,draw1,model.layers.12.self_attn.v_proj,kl,24,0,24,0,0,0,1686,394,439,1577,4,7,24,4061
llama8b,draw2,model.layers.12.self_attn.v_proj,ce,16,0,16,0,0,0,1625,484,515,1472,4,16,28,4048
llama8b,draw2,model.layers.12.self_attn.v_proj,kl,28,0,28,0,0,0,1625,484,515,1472,4,16,28,4048
llama8b,draw3,model.layers.12.self_attn.v_proj,ce,9,0,9,0,0,0,1661,412,417,1606,2,9,13,4072
llama8b,draw3,model.layers.12.self_attn.v_proj,kl,13,0,13,0,0,0,1661,412,417,1606,2,9,13,4072
llama8b,draw4,model.layers.12.self_attn.v_proj,ce,13,0,13,0,0,0,1653,441,445,1557,6,13,23,4054
llama8b,draw4,model.layers.12.self_attn.v_proj,kl,23,0,23,0,0,0,1653,441,445,1557,6,13,23,4054
llama8b,seed0,model.layers.13.mlp.down_proj,ce,90,2,88,0,0,0,21571,7444,7643,20686,9,90,76,57169
llama8b,seed0,model.layers.13.mlp.down_proj,kl,76,0,76,0,0,0,21571,7444,7643,20686,9,90,76,57169
llama8b,draw1,model.layers.13.mlp.down_proj,ce,66,0,66,0,0,0,23641,5369,5303,23031,17,66,60,57201
llama8b,draw1,model.layers.13.mlp.down_proj,kl,60,0,60,0,0,0,23641,5369,5303,23031,17,66,60,57201
llama8b,draw2,model.layers.13.mlp.down_proj,ce,96,1,95,0,0,0,22445,6585,6525,21789,8,96,62,57178
llama8b,draw2,model.layers.13.mlp.down_proj,kl,62,0,62,0,0,0,22445,6585,6525,21789,8,96,62,57178
llama8b,draw3,model.layers.13.mlp.down_proj,ce,59,0,59,0,0,0,23600,5470,5413,22861,5,59,18,57262
llama8b,draw3,model.layers.13.mlp.down_proj,kl,18,0,18,0,0,0,23600,5470,5413,22861,5,59,18,57262
llama8b,draw4,model.layers.13.mlp.down_proj,ce,64,1,63,0,0,0,23083,5823,5901,22537,13,64,37,57230
llama8b,draw4,model.layers.13.mlp.down_proj,kl,37,1,36,0,0,0,23083,5823,5901,22537,13,64,37,57230
llama8b,seed0,model.layers.13.mlp.gate_proj,ce,66,2,64,0,0,0,21392,7407,7560,20985,9,66,40,57229
llama8b,seed0,model.layers.13.mlp.gate_proj,kl,40,1,39,0,0,0,21392,7407,7560,20985,9,66,40,57229
llama8b,draw1,model.layers.13.mlp.gate_proj,ce,48,0,48,0,0,0,23546,5304,5304,23190,20,48,35,57241
llama8b,draw1,model.layers.13.mlp.gate_proj,kl,35,0,35,0,0,0,23546,5304,5304,23190,20,48,35,57241
llama8b,draw2,model.layers.13.mlp.gate_proj,ce,96,0,96,0,0,0,22276,6691,6947,21430,17,96,56,57175
llama8b,draw2,model.layers.13.mlp.gate_proj,kl,56,0,56,0,0,0,22276,6691,6947,21430,17,96,56,57175
llama8b,draw3,model.layers.13.mlp.gate_proj,ce,42,1,41,0,0,0,23368,5519,5386,23071,3,42,10,57289
llama8b,draw3,model.layers.13.mlp.gate_proj,kl,10,0,10,0,0,0,23368,5519,5386,23071,3,42,10,57289
llama8b,draw4,model.layers.13.mlp.gate_proj,ce,67,0,67,0,0,0,23240,5855,5893,22356,5,67,26,57246
llama8b,draw4,model.layers.13.mlp.gate_proj,kl,26,0,26,0,0,0,23240,5855,5893,22356,5,67,26,57246
llama8b,seed0,model.layers.13.mlp.up_proj,ce,72,3,69,0,0,0,21125,7502,7773,20944,10,72,73,57189
llama8b,seed0,model.layers.13.mlp.up_proj,kl,73,2,71,0,0,0,21125,7502,7773,20944,10,72,73,57189
llama8b,draw1,model.layers.13.mlp.up_proj,ce,49,0,49,0,0,0,23529,5379,5436,23000,17,49,44,57234
llama8b,draw1,model.layers.13.mlp.up_proj,kl,44,0,44,0,0,0,23529,5379,5436,23000,17,49,44,57234
llama8b,draw2,model.layers.13.mlp.up_proj,ce,87,0,87,0,0,0,22022,6979,6947,21396,19,87,71,57167
llama8b,draw2,model.layers.13.mlp.up_proj,kl,71,0,71,0,0,0,22022,6979,6947,21396,19,87,71,57167
llama8b,draw3,model.layers.13.mlp.up_proj,ce,53,1,52,0,0,0,23507,5548,5616,22673,0,53,24,57267
llama8b,draw3,model.layers.13.mlp.up_proj,kl,24,0,24,0,0,0,23507,5548,5616,22673,0,53,24,57267
llama8b,draw4,model.layers.13.mlp.up_proj,ce,71,0,71,0,0,0,23098,6048,5996,22202,13,71,60,57200
llama8b,draw4,model.layers.13.mlp.up_proj,kl,60,0,60,0,0,0,23098,6048,5996,22202,13,71,60,57200
llama8b,seed0,model.layers.13.self_attn.k_proj,ce,5,0,5,0,0,0,1417,606,638,1435,0,5,6,4085
llama8b,seed0,model.layers.13.self_attn.k_proj,kl,6,0,6,0,0,0,1417,606,638,1435,0,5,6,4085
llama8b,draw1,model.layers.13.self_attn.k_proj,ce,0,0,0,0,0,0,1665,411,418,1602,1,0,3,4092
llama8b,draw1,model.layers.13.self_attn.k_proj,kl,3,0,3,0,0,0,1665,411,418,1602,1,0,3,4092
llama8b,draw2,model.layers.13.self_attn.k_proj,ce,6,0,6,0,0,0,1494,559,627,1416,0,6,5,4085
llama8b,draw2,model.layers.13.self_attn.k_proj,kl,5,0,5,0,0,0,1494,559,627,1416,0,6,5,4085
llama8b,draw3,model.layers.13.self_attn.k_proj,ce,4,0,4,0,0,0,1619,437,460,1580,0,4,2,4090
llama8b,draw3,model.layers.13.self_attn.k_proj,kl,2,0,2,0,0,0,1619,437,460,1580,0,4,2,4090
llama8b,draw4,model.layers.13.self_attn.k_proj,ce,8,0,8,0,0,0,1561,526,524,1485,0,8,5,4083
llama8b,draw4,model.layers.13.self_attn.k_proj,kl,5,0,5,0,0,0,1561,526,524,1485,0,8,5,4083
llama8b,seed0,model.layers.13.self_attn.o_proj,ce,39,1,38,0,0,0,6008,2309,2369,5698,6,39,45,16294
llama8b,seed0,model.layers.13.self_attn.o_proj,kl,45,1,44,0,0,0,6008,2309,2369,5698,6,39,45,16294
llama8b,draw1,model.layers.13.self_attn.o_proj,ce,31,0,31,0,0,0,6717,1664,1602,6401,8,31,47,16298
llama8b,draw1,model.layers.13.self_attn.o_proj,kl,47,0,47,0,0,0,6717,1664,1602,6401,8,31,47,16298
llama8b,draw2,model.layers.13.self_attn.o_proj,ce,32,0,32,0,0,0,6218,1997,2258,5911,9,32,40,16303
llama8b,draw2,model.layers.13.self_attn.o_proj,kl,40,2,38,0,0,0,6218,1997,2258,5911,9,32,40,16303
llama8b,draw3,model.layers.13.self_attn.o_proj,ce,31,0,31,0,0,0,6673,1640,1722,6349,6,31,19,16328
llama8b,draw3,model.layers.13.self_attn.o_proj,kl,19,1,18,0,0,0,6673,1640,1722,6349,6,31,19,16328
llama8b,draw4,model.layers.13.self_attn.o_proj,ce,31,1,30,0,0,0,6488,1803,1947,6146,3,31,31,16319
llama8b,draw4,model.layers.13.self_attn.o_proj,kl,31,1,30,0,0,0,6488,1803,1947,6146,3,31,31,16319
llama8b,seed0,model.layers.13.self_attn.q_proj,ce,23,0,23,0,0,0,5913,2511,2462,5498,0,23,44,16317
llama8b,seed0,model.layers.13.self_attn.q_proj,kl,44,0,44,0,0,0,5913,2511,2462,5498,0,23,44,16317
llama8b,draw1,model.layers.13.self_attn.q_proj,ce,17,0,17,0,0,0,6526,1672,1675,6511,0,17,8,16359
llama8b,draw1,model.layers.13.self_attn.q_proj,kl,8,0,8,0,0,0,6526,1672,1675,6511,0,17,8,16359
llama8b,draw2,model.layers.13.self_attn.q_proj,ce,18,0,18,0,0,0,5918,2295,2346,5825,2,18,29,16335
llama8b,draw2,model.layers.13.self_attn.q_proj,kl,29,1,28,0,0,0,5918,2295,2346,5825,2,18,29,16335
llama8b,draw3,model.layers.13.self_attn.q_proj,ce,12,0,12,0,0,0,6550,1797,1787,6250,0,12,7,16365
llama8b,draw3,model.layers.13.self_attn.q_proj,kl,7,0,7,0,0,0,6550,1797,1787,6250,0,12,7,16365
llama8b,draw4,model.layers.13.self_attn.q_proj,ce,19,1,18,0,0,0,6238,2100,2086,5960,1,19,11,16353
llama8b,draw4,model.layers.13.self_attn.q_proj,kl,11,0,11,0,0,0,6238,2100,2086,5960,1,19,11,16353
llama8b,seed0,model.layers.13.self_attn.v_proj,ce,11,0,11,0,0,0,1548,605,593,1350,4,11,26,4055
llama8b,seed0,model.layers.13.self_attn.v_proj,kl,26,2,24,0,0,0,1548,605,593,1350,4,11,26,4055
llama8b,draw1,model.layers.13.self_attn.v_proj,ce,10,0,10,0,0,0,1741,396,431,1528,3,10,17,4066
llama8b,draw1,model.layers.13.self_attn.v_proj,kl,17,0,17,0,0,0,1741,396,431,1528,3,10,17,4066
llama8b,draw2,model.layers.13.self_attn.v_proj,ce,12,0,12,0,0,0,1563,514,551,1468,3,12,18,4063
llama8b,draw2,model.layers.13.self_attn.v_proj,kl,18,0,18,0,0,0,1563,514,551,1468,3,12,18,4063
llama8b,draw3,model.layers.13.self_attn.v_proj,ce,7,0,7,0,0,0,1713,417,424,1542,2,7,5,4082
llama8b,draw3,model.layers.13.self_attn.v_proj,kl,5,0,5,0,0,0,1713,417,424,1542,2,7,5,4082
llama8b,draw4,model.layers.13.self_attn.v_proj,ce,12,0,12,0,0,0,1590,487,492,1527,6,12,16,4062
llama8b,draw4,model.layers.13.self_attn.v_proj,kl,16,0,16,0,0,0,1590,487,492,1527,6,12,16,4062
llama8b,seed0,model.layers.14.mlp.down_proj,ce,87,3,84,0,0,0,21781,7106,7436,21021,11,87,70,57176
llama8b,seed0,model.layers.14.mlp.down_proj,kl,70,2,68,0,0,0,21781,7106,7436,21021,11,87,70,57176
llama8b,draw1,model.layers.14.mlp.down_proj,ce,51,0,51,0,0,0,23840,5034,5110,23360,8,51,44,57241
llama8b,draw1,model.layers.14.mlp.down_proj,kl,44,0,44,0,0,0,23840,5034,5110,23360,8,51,44,57241
llama8b,draw2,model.layers.14.mlp.down_proj,ce,67,0,67,0,0,0,22790,6176,6164,22214,13,67,57,57207
llama8b,draw2,model.layers.14.mlp.down_proj,kl,57,0,57,0,0,0,22790,6176,6164,22214,13,67,57,57207
llama8b,draw3,model.layers.14.mlp.down_proj,ce,40,0,40,0,0,0,24036,4834,4901,23573,8,40,18,57278
llama8b,draw3,model.layers.14.mlp.down_proj,kl,18,0,18,0,0,0,24036,4834,4901,23573,8,40,18,57278
llama8b,draw4,model.layers.14.mlp.down_proj,ce,64,1,63,0,0,0,23639,5389,5456,22860,10,64,31,57239
llama8b,draw4,model.layers.14.mlp.down_proj,kl,31,0,31,0,0,0,23639,5389,5456,22860,10,64,31,57239
llama8b,seed0,model.layers.14.mlp.gate_proj,ce,70,1,69,0,0,0,21717,7350,7312,20965,8,70,45,57221
llama8b,seed0,model.layers.14.mlp.gate_proj,kl,45,1,44,0,0,0,21717,7350,7312,20965,8,70,45,57221
llama8b,draw1,model.layers.14.mlp.gate_proj,ce,53,0,53,0,0,0,23642,5113,5247,23342,10,53,26,57255
llama8b,draw1,model.layers.14.mlp.gate_proj,kl,26,0,26,0,0,0,23642,5113,5247,23342,10,53,26,57255
llama8b,draw2,model.layers.14.mlp.gate_proj,ce,86,0,86,0,0,0,22512,6402,6387,22043,11,86,44,57203
llama8b,draw2,model.layers.14.mlp.gate_proj,kl,44,0,44,0,0,0,22512,6402,6387,22043,11,86,44,57203
llama8b,draw3,model.layers.14.mlp.gate_proj,ce,33,0,33,0,0,0,23569,5145,5245,23385,1,33,13,57297
llama8b,draw3,model.layers.14.mlp.gate_proj,kl,13,0,13,0,0,0,23569,5145,5245,23385,1,33,13,57297
llama8b,draw4,model.layers.14.mlp.gate_proj,ce,64,0,64,0,0,0,23379,5606,5730,22629,5,64,28,57247
llama8b,draw4,model.layers.14.mlp.gate_proj,kl,28,0,28,0,0,0,23379,5606,5730,22629,5,64,28,57247
llama8b,seed0,model.layers.14.mlp.up_proj,ce,82,0,82,0,0,0,21684,7480,7378,20802,8,82,92,57162
llama8b,seed0,model.layers.14.mlp.up_proj,kl,92,2,90,0,0,0,21684,7480,7378,20802,8,82,92,57162
llama8b,draw1,model.layers.14.mlp.up_proj,ce,55,0,55,0,0,0,23742,5326,5310,22966,13,55,51,57225
llama8b,draw1,model.layers.14.mlp.up_proj,kl,51,0,51,0,0,0,23742,5326,5310,22966,13,55,51,57225
llama8b,draw2,model.layers.14.mlp.up_proj,ce,87,0,87,0,0,0,22445,6426,6665,21808,9,87,71,57177
llama8b,draw2,model.layers.14.mlp.up_proj,kl,71,1,70,0,0,0,22445,6426,6665,21808,9,87,71,57177
llama8b,draw3,model.layers.14.mlp.up_proj,ce,47,0,47,0,0,0,23664,5205,5353,23122,10,47,30,57257
llama8b,draw3,model.layers.14.mlp.up_proj,kl,30,0,30,0,0,0,23664,5205,5353,23122,10,47,30,57257
llama8b,draw4,model.layers.14.mlp.up_proj,ce,62,0,62,0,0,0,23490,5632,5845,22377,11,62,46,57225
llama8b,draw4,model.layers.14.mlp.up_proj,kl,46,1,45,0,0,0,23490,5632,5845,22377,11,62,46,57225
